departure_terminal,arrival_terminal,vessel_name,scheduled_departure_year,scheduled_departure_month,scheduled_departure_day,scheduled_departure_hour,scheduled_departure_minute,actual_departure_year,actual_departure_month,actual_departure_day,actual_departure_hour,actual_departure_minute,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,28,20,00,2017,06,28,20,00,2017,06,28,21,24
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,28,21,00,2017,06,28,20,59,2017,06,28,22,26
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,28,06,00,2017,06,28,06,03,2017,06,28,07,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,28,07,00,2017,06,28,07,03,2017,06,28,08,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,28,08,00,2017,06,28,08,04,2017,06,28,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,28,09,00,2017,06,28,09,00,2017,06,28,10,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,28,10,00,2017,06,28,10,03,2017,06,28,11,38
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,28,11,00,2017,06,28,11,00,2017,06,28,12,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,28,12,00,2017,06,28,12,01,2017,06,28,13,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,28,13,00,2017,06,28,13,00,2017,06,28,14,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,28,14,00,2017,06,28,14,01,2017,06,28,15,42
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,28,15,00,2017,06,28,15,00,2017,06,28,16,28
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,28,16,00,2017,06,28,16,04,2017,06,28,17,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,28,17,00,2017,06,28,17,01,2017,06,28,18,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,28,18,00,2017,06,28,18,01,2017,06,28,19,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,28,19,00,2017,06,28,19,02,2017,06,28,20,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,28,20,00,2017,06,28,20,00,2017,06,28,21,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,28,21,00,2017,06,28,20,59,2017,06,28,22,28
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,29,06,00,2017,06,29,06,04,2017,06,29,07,32
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,29,07,00,2017,06,29,07,01,2017,06,29,08,32
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,29,10,00,2017,06,29,10,02,2017,06,29,11,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,29,11,00,2017,06,29,11,02,2017,06,29,12,30
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,29,12,00,2017,06,29,12,10,2017,06,29,13,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,29,13,00,2017,06,29,13,05,2017,06,29,14,30
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,29,14,00,2017,06,29,14,09,2017,06,29,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,29,15,00,2017,06,29,15,09,2017,06,29,16,36
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,29,16,00,2017,06,29,16,07,2017,06,29,17,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,29,17,00,2017,06,29,17,03,2017,06,29,18,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,29,18,00,2017,06,29,18,00,2017,06,29,19,28
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,29,19,00,2017,06,29,19,06,2017,06,29,20,38
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,29,20,00,2017,06,29,20,06,2017,06,29,21,32
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,29,21,00,2017,06,29,21,00,2017,06,29,22,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,29,06,00,2017,06,29,06,01,2017,06,29,07,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,29,07,00,2017,06,29,07,00,2017,06,29,08,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,29,08,00,2017,06,29,08,04,2017,06,29,09,30
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,29,09,00,2017,06,29,09,01,2017,06,29,10,30
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,29,10,00,2017,06,29,10,01,2017,06,29,11,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,29,11,00,2017,06,29,11,02,2017,06,29,12,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,29,12,00,2017,06,29,12,05,2017,06,29,13,32
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,29,13,00,2017,06,29,13,05,2017,06,29,14,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,29,14,00,2017,06,29,14,07,2017,06,29,15,36
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,29,15,00,2017,06,29,15,01,2017,06,29,16,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,29,16,00,2017,06,29,16,04,2017,06,29,17,26
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,29,17,00,2017,06,29,17,06,2017,06,29,18,34
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,29,18,00,2017,06,29,18,02,2017,06,29,19,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,29,19,00,2017,06,29,19,04,2017,06,29,20,32
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,29,20,00,2017,06,29,20,01,2017,06,29,21,24
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,29,21,00,2017,06,29,21,02,2017,06,29,22,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,30,07,00,2017,06,30,07,05,2017,06,30,08,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,30,08,00,2017,06,30,08,09,2017,06,30,09,34
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,30,09,00,2017,06,30,09,01,2017,06,30,10,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,30,10,00,2017,06,30,10,12,2017,06,30,11,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,30,11,00,2017,06,30,11,10,2017,06,30,12,36
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,30,12,00,2017,06,30,12,03,2017,06,30,13,28
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,30,13,00,2017,06,30,13,08,2017,06,30,14,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,30,14,00,2017,06,30,14,09,2017,06,30,15,30
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,30,15,00,2017,06,30,15,09,2017,06,30,16,34
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,30,16,00,2017,06,30,16,10,2017,06,30,17,36
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,30,17,00,2017,06,30,17,03,2017,06,30,18,32
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,30,18,00,2017,06,30,18,07,2017,06,30,19,34
Tsawwassen,Swartz Bay,Spirit of British Columbia,2017,06,30,19,00,2017,06,30,19,08,2017,06,30,20,40
Tsawwassen,Swartz Bay,Queen of New Westminster,2017,06,30,20,00,2017,06,30,20,04,2017,06,30,21,30
Tsawwassen,Swartz Bay,Spirit of Vancouver Island,2017,06,30,21,00,2017,06,30,21,01,2017,06,30,22,34
Tsawwassen,Swartz Bay,Coastal Celebration,2017,06,30,22,00,2017,06,30,22,01,2017,06,30,23,22
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,30,07,00,2017,06,30,07,05,2017,06,30,08,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,30,08,00,2017,06,30,08,05,2017,06,30,09,34
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,30,09,00,2017,06,30,09,07,2017,06,30,10,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,30,10,00,2017,06,30,10,04,2017,06,30,11,32
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,30,11,00,2017,06,30,11,02,2017,06,30,12,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,30,12,00,2017,06,30,12,04,2017,06,30,13,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,30,13,00,2017,06,30,13,05,2017,06,30,14,36
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,30,14,00,2017,06,30,14,06,2017,06,30,15,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,30,15,00,2017,06,30,15,02,2017,06,30,16,32
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,30,16,00,2017,06,30,16,04,2017,06,30,17,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,30,17,00,2017,06,30,17,04,2017,06,30,18,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,30,18,00,2017,06,30,18,06,2017,06,30,19,30
Swartz Bay,Tsawwassen,Spirit of Vancouver Island,2017,06,30,19,00,2017,06,30,19,03,2017,06,30,20,28
Swartz Bay,Tsawwassen,Coastal Celebration,2017,06,30,20,00,2017,06,30,20,03,2017,06,30,21,36
Swartz Bay,Tsawwassen,Spirit of British Columbia,2017,06,30,21,00,2017,06,30,21,02,2017,06,30,22,30
Swartz Bay,Tsawwassen,Queen of New Westminster,2017,06,30,22,00,2017,06,30,21,59,2017,06,30,23,20
